text,label,source,dataset,nb_annotators,tweet_id,post_author_country_location
"""Lula, Boric y Petro son una tríada “muy interesante” para liderar la nueva izquierda latinoamericana"". Pablo Iglesias\n#LulaEoPTmeuBrasilDeVolta LINK vía @USER",0.0,Twitter,hascosva,3,nan,unknown
"@USER Los subsaharianos no votan en  Esoaña, será por eso.",0.0,Twitter,hascosva,3,nan,unknown
Una vez en Berlín me senté a comer un kebab en la calle y me tiraron una moneda pensando que era una refugiada de Europa del este.,0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER Y me preocupa bastante, sobretodo por las circunstancias actuales, que tengan como jefe religioso al Rey de 🇲🇦. De hecho las fiestas musulmanas se hacen teniendo en cuenta cuando se hacen en 🇲🇦.",0.0,Twitter,hascosva,3,nan,unknown
"@USER He salido con una mexicana, he compartido piso con mexicanos, entiendo todo lo que decís aunque algunas palabras hacen gracia, es más duro para vosotros que para nosotros. Debido a que hay muchos latinos aquí.",0.0,Twitter,hascosva,3,nan,unknown
🥊🎯Una excelente representación cordobesa en los Juegos del Mediterráneo. María del Carmen Madueño y @USER competirán en sus respectivas disciplinas desde el 25 de junio al 5 de julio en la localidad argelina de Orán LINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER En árabe, que se lee de derecha a izquierda, también hicieron lo posible por incluirla. LINK",0.0,Twitter,hascosva,3,nan,unknown
"Hace 8 años terminaba el espectacular Grecia 2-1 Costa de Marfil, probablemente el partido de mundial que más he disfrutado desde el España - Países Bajos de 2010.",0.0,Twitter,hascosva,3,nan,unknown
Reconocido político colombiano ratifica respaldo a Gustavo Petro - Prensa Latina LINK,0.0,Twitter,hascosva,3,nan,unknown
"Lirio la llaman por nombre, y ese nombre bien le está, por un cariño, cariño, tiene las ojeras morás.",0.0,Twitter,hascosva,3,nan,unknown
#SomosLaAlternativa Nuestra presidenta @USER con @USER y @USER ha asistido a la fiesta de fin de curso del Centro de Atención al Refugiado. Enhorabuena a sus trabajadores por la gran labor que hacen día a día. LINK,0.0,Twitter,hascosva,3,nan,unknown
Ciudad Real conmemora el Día Mundial de las Personas Refugiadas con numerosas actividades LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER Senegalés?,0.0,Twitter,hascosva,3,nan,unknown
@USER Muchas gracias Pedro; después de las hogueras vienen los Moros y Cristianos. Ay madre!Quién se va a poder quedar de pie? Maravilloso viernes para tí también campeón🥰💙😘💃🎶🌈 LINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER Las decenas de asesinatos de cristianos en el África Subsahariana como son cometidos por musulmanes no le producen dolor ni consternación, o al menos no lo suficiente para que publique un mísero tuit.",1.0,Twitter,hascosva,3,nan,unknown
@USER Cuando estuve en el Zara me pilló una pelea entre dos señoras de la limpieza latinas tirándose de los pelos y gritándose LAGARTAA\n\n\nParecía que me había atacado un puma,0.0,Twitter,hascosva,3,nan,unknown
"“Los cristianos van al Vaticano, los musulmanes a la Meca y los revolucionarios a Argel”.\nAmílcar Cabral, líder del Partido Africano para la Independencia de Guinea y Cabo Verde\n\n\nMapa de @USER de movimientos revolucionarios y anticoloniales de los 60 con base en Argel LINK",0.0,Twitter,hascosva,3,nan,unknown
"Moras, miel o huevos: estos son los diez alimentos que te darán un subidón de felicidad\n#YellowDay\nLINK",0.0,Twitter,hascosva,3,nan,unknown
"Ucrania, Afganistán y las “clases” entre las personas refugiadas LINK a través de @USER",0.0,Twitter,hascosva,3,nan,unknown
"El Colegio de Médicos de Álava @USER destina a Medicus Mundi Álava @USER el 0,7% de su presupuesto de 2021 para su proyecto de apoyo al centro nutricional de Kalana (Mali).\n\n\n🏆Ganadora del IX Premio Proyecto Solidario ICOMA\n#VitoriaGasteiz\n\n\n➡ LINK LINK",0.0,Twitter,hascosva,3,nan,unknown
"Hoy dos moros en el metro le robaron el teléfono a un chamo que estaba dormido, entonces salieron otros dos moros e impidieron el robo jskajs.",0.0,Twitter,hascosva,3,nan,unknown
"Recetas fáciles de cocina  Pollo africano Pollo africano Si os gustan las recetas de pollo, no os podéis perder este delicioso pollo africano.  Olvidaros del pollo asado, mcpollo, etc. Hoy os proponemos una mezcla entre...  LINK",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER Y no han hecho ni la más mínima gestión por proteger a cristianos nigerianos que se ven MASACRADOS por su fe... derechos humanos? se ve que los moros son los únicos humanos del planeta...,1.0,Twitter,hascosva,3,nan,unknown
"Esto es para los que creen que siguen la doctrina de Cristo: ¿No os revuelven las tripas los asesinatos de subsaharianos en Melilla, que huyen del hambre y de la muerte y se la encuentran en las puertas de ese primer mundo en donde creen que van a ser salvados?",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER @USER a ver corazón en los dos casos se lucha por los derechos de la mujer, si soy mujer puedo ayudar a otras que no tienen ni poder ni voz para hacerlo, como en el caso de las musulmanas",0.0,Twitter,hascosva,3,nan,unknown
"Muere el descubridor de Lucy. ""Tenemos un origen único: todos somos africanos de origen, nacidos hace tres millones de años, y eso debería animarnos a la hermandad"", decía Yves Coppens LINK",0.0,Twitter,hascosva,3,nan,unknown
20 preguntas y respuestas para viajar a Costa de Marfil (Consejos prácticos) LINK via @USER LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER El club en el que se formó y fue subcampeón de liga y octavos de champions. Frágil menoría la tuya…indocumentado. LINK,0.0,Twitter,hascosva,3,nan,unknown
"Bendita sea la tierra de Uruguay, donde nació uno de los mejores autores de literatura hispanoamericana.\n\n\nMARIO BENEDETTI.",0.0,Twitter,hascosva,3,nan,unknown
"puro latino, entrada platino, 4 días nada más que añadir",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER Y tanto como tú. Lo que no soy es latinoamericano. Pero latino, lo mismo o más que tú",0.0,Twitter,hascosva,3,nan,unknown
Por fin!!. Se acabó el latino xD LINK,0.0,Twitter,hascosva,3,nan,unknown
"🫶Alumnado Solidario.\n\n\n🤝Nuestro equipo LAGUN ha decidido donar parte del premio obtenido en el programa ""Made to move communities"" a @USER, una ONG que trabaja en diferentes proyectos educativos en Senegal.\n\n\n💚Muy orgullosos de esta iniciativa.\n\n\n#TogetherShapingTheFuture LINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER A lo mejor te se olvida la colonización de los árabes del norte de África en España, eso a ti no te importa y fue antes de la colonización de Europa en África",0.0,Twitter,hascosva,3,nan,unknown
@USER Como dirían los niños latinos de Facebook: CANCELEN EL MANGA!!!!,0.0,Twitter,hascosva,3,nan,unknown
"Argelia confirma: Sánchez fue chantajeado por Marruecos.\nLo que no entiendo cómo ningún juez a pedido el acceso al móvil de Sánchez. Lo que está ocurriendo parece ser muy grave y de alta traición, eso está penado entre 6 y 12 años de cárcel.",0.0,Twitter,hascosva,3,nan,unknown
Una refugiada de 6 años regala un peluche a Puig por la acogida en Alicante LINK vía @USER,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER Solo Feminazis moras,1.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER Anibal.. la biblia es un libro sagrado... si no crees eso entonces no eres católico... (no espero q lo seas) pero estoy muy seguro q no dirias lo mismo del coran frente a musulmanes.,0.0,Twitter,hascosva,3,nan,unknown
@USER Ahora tienes gatas lesbianas musulmanas incestuosas perroflautas,1.0,Twitter,hascosva,3,nan,unknown
Gaucin y Gibraltar 🇬🇮 LINK,0.0,Twitter,hascosva,3,nan,unknown
Un artículo de @USER de 2018 sobre las luchas en el sur de Argelia donde se menciona a Mohad Gasmi:\n\n\n«Un nuevo viento de rebelión corre por el sur argelino»\nLINK LINK,0.0,Twitter,hascosva,3,nan,unknown
#MERCADOS | Canarias muestra las oportunidades de negocio en Costa de Marfil\n@USER\nLINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER Este el el nuevo plan de CIA para Américas latina, Boric en Chile y Petro en Colombia. Estos elementos son copiado de la España de los años 80. No metieron el PSOE de Felipe Gonzáles, y resulto que el sinvergüenza era mas fascista que Pinochet. NUEVOS TIEMPOS; NUEVOS ENGAÑO.",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER El sistema educativo francés es único, se estudia lo mismo en París, Marsella, Costa de Marfil, Malí o en España, los colegios francéses en el extranjero son iguales.",0.0,Twitter,hascosva,3,nan,unknown
@USER Detestables. Indocumentados oportunistas que esconden su mediocridad con loas a la banda con la que comulgan.\nMuchos años sin saber de ellos,1.0,Twitter,hascosva,3,nan,unknown
"🔴 DIRECTO | José Manuel Albares, ministro de Exteriores, sobre las relaciones comerciales con Argelia:\n\n\n🗣 ""Doy credibilidad a las autoridades argelinas y dicen que no hay ninguna anormalidad. Vamos a dar tiempo para poder verificar estos extremos""\n\n\n🔊 LINK LINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER Si te quejas de que se ha presentado una que es de otra comunidad autónoma, que opinas del senegalés de podemos?",0.0,Twitter,hascosva,3,nan,unknown
"Los musulmanes y musulmanes que oran, que tienen 5 pilares, entre ellos la ayuda al necesitado, al que no tiene nada, ni libertad ninguno pide ni por los #uyghures ni por sus animales sagrados en manos de un opresor. #Uyghurs #StopYulin #Freedom. LINK",0.0,Twitter,hascosva,3,nan,unknown
"#TalDíaComoHoy de 1809, nace Pascual de Gayangos. Escribió numerosos trabajos sobre arabismo, historia de la literatura, catalogación y bibliografía. Tradujo al inglés de la Historia de las dinastías musulmanas en España.\nLINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER @USER @USER Están en campos de refugiados en las fronteras de Sudán el Sur.\n\n\nSi supieras el más mínimo detalle del viaje que se tiene que hacer para llegar a Marruecos, y el coste de hacerlo, entenderías porque solo los hombres jóvenes lo hacen.",0.0,Twitter,hascosva,3,nan,unknown
El patrullero Serviola regresa a Ferrol tras tres meses de despliegue en la costa africana LINK LINK,0.0,Twitter,hascosva,3,nan,unknown
- Vamos Malí despierta hay que jugar...\n- Uff que difícil Nana pero vale si es para jugar me espabilo💪🐾\n¡Buen lunes a tod@USER!😘👏🏻 LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER pero sí la primera con un coche totalmente nuevo\n\n\ny aún así te atreves a decir eso cuando ha estado cerquisima de verstappen durante más de 10 vueltas\n\n\ncreo que los pilotos que pueden hacer eso se cuentan con una mano,0.0,Twitter,hascosva,3,nan,unknown
@USER El Gobierno español DIMISIÓN Yaa por criminales 37 Subsahariano van muertos por culpas de los gobiernos de España y Rabat,0.0,Twitter,hascosva,3,nan,unknown
@USER La policía marroquí lleva dos semanas con heridas graves otros en uci y el gurugu quemado !! Y Marruecos debe aguantar todo eso! Y salen los periodistas españoles pagados por el régimen argelino insultando Marruecos!,0.0,Twitter,hascosva,3,nan,unknown
@USER Rubiales a la liga Árabe,0.0,Twitter,hascosva,3,nan,unknown
@USER Ahora se está utilizando para ayudar a los refugiados ucranianos.,0.0,Twitter,hascosva,3,nan,unknown
"""📌 Literatura latinoamericana: qué es, características, autores y mejores novelas y cuentos de la narrativa latinoamericana... LINK",0.0,Twitter,hascosva,3,nan,unknown
"Este es liderazgo, la ruta para poder tener un equilibrio y es lo que se espera de un líder musulmán, de lo imposible hacer lo posible. Esta Pandemia ha sido y es producto de una falta de visión, de compasión y se refleja en 10 días de matanza en #Yulin, un mercado...1) LINK",0.0,Twitter,hascosva,3,nan,unknown
La incidencia del Covid sigue marcando sus mínimos de 2022 en el Campo de Gibraltar LINK,0.0,Twitter,hascosva,3,nan,unknown
🔥 #COMARCA Regresa la noche más mágica del año a las playas del Campo de Gibraltar.\n\n\n➡️ Consulte aquí dónde se instalaran las hogueras de #SanJuan  en los distintos municipios .⬇️⬇️⬇️\n\n\nLINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER Las fiestas de grupitos se las paga uno.\nY los derechos se protegen todos y a la vez.\nConstitución, jovencita indocumentada",0.0,Twitter,hascosva,3,nan,unknown
La pobreza que provoca Gibraltar dice el puto notas xdddd LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER Pues si la música que traéis los latinos es puta mierda qué quieres?,1.0,Twitter,hascosva,3,nan,unknown
"Día del Refugiado. Hablamos con Malalai Joya, la diputada más joven del Afganistán posinvasión, hoy refugiada en Cataluña tras la vuelta de los talibanes al poder: ""Los refugiados afganos entendemos bien a los ucranianos, pero nos sentimos discriminados""\nLINK",0.0,Twitter,hascosva,3,nan,unknown
"Ayuda a Ucrania, refugiados, Mali.. Las noticias del martes LINK",0.0,Twitter,hascosva,3,nan,unknown
#Nacional La UE mantiene contactos con Marruecos sobre salto a la valla de Melilla pero evita pedir investigación independiente LINK LINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER La portada es horrenda,  Benzema es de ascendencia Argelina, Camavinga nació en Angola, Alaba es d ascendencia filipino Nigeriana, Rudiger y Aurelio tb tienen ascendencia africana. Es lo de menos y la portada no tiene sentido pero Africano como tal Camavinga",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER éstas son las formas ejemplares de respeto de los DDHH de tu socio marroqui? Que vergüenza faltar el respeto a si a las humillaciones que se sufren allí de manera constante tanto por las personas subsaharianas como por las propias personas marroquíes...,0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER @USER @USER @USER de un chavalito que era musulmán pero era gay, parece que lo pillaron en un renuncio, y ante la amenaza de su familia de echarlo de la casa, y para reivindicarse como hombre, no tuvo idea mejor.. que presentarse en una comisaria de los Mossos..",0.0,Twitter,hascosva,3,nan,unknown
Bara'a es refugiada de Palestina de Gaza en España. Su equipo y ella han patentado un compuesto que inhibe hasta el 80% el cáncer de páncreas. Nos hemos ido a Barcelona con @USER para contar su historia. ⬇️\n\n\nLINK,0.0,Twitter,hascosva,3,nan,unknown
"Ukraniatik EZ datorren migrante baten ""etorkizuna"".\n\n\nFallece ahogado en el río Bidasoa un joven migrante guineano LINK a través de @USER",0.0,Twitter,hascosva,3,nan,unknown
"👉 Scholz también ha invitado a cinco países democráticos de Asia, África y Sudamérica: India, Indonesia, Sudáfrica, Senegal y Argentina\n\n\n🧐 Asimismo, en una de las sesiones de trabajo también interviene por vía telemática el presidente de 🇺🇦, Volodímir Zelenski",0.0,Twitter,hascosva,3,nan,unknown
"Baleares es la tercera provincia en concentración de migrantes llegados por la ruta argelina en 2022 , en concreto del 1 de enero al 8 de junio, unos meses en los que llegaron a tierras baleares 429 migrantes: LINK a través de @USER",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER Y una aclaración para algunos indocumentados. El dictamen de la abogacía de la Generalitat, es solamente un dictamen, no es una sentencia, que solamente la pueden hacer los Jueces.",0.0,Twitter,hascosva,3,nan,unknown
@USER Todo eso es para justificar las ONG donde trabajan los Militantes y donde la corrupción está a la orden del día... Y a corto plazo le darán la nacionalidad para votar... Es el régimen comunista latinoamericano,1.0,Twitter,hascosva,3,nan,unknown
@USER Han sido más de 400\ncon 5 policías marroquíes y 45 subsaharianos muertos...,0.0,Twitter,hascosva,3,nan,unknown
@USER En el mundial de Catar las mujeres moras y los mariquis están buscando mujeres cómo tu de valiente 🤣🤣🤣 anda vete allí y das tus salmones a los mariquis y mujeres y te pones la banderita anda menestraaa de igual--da jijijij además los llaman fanáticos jijiji y 7 años de cárcel LINK,1.0,Twitter,hascosva,3,nan,unknown
"¡Pobre @USER! A saber qué presiones tuvo que soportar como para bajarse los pantalones con Marruecos. Ha sido tan leal que no ha dicho nada a nadie, pero nadie se lo va a agradecer. Muy, muy injusto.  A Sánchez lo echaremos de menos cuando lo echen, seguro.",0.0,Twitter,hascosva,3,nan,unknown
escuchando como un señor latinoamericano me explica algo en un video de youtube engineer grindset,0.0,Twitter,hascosva,3,nan,unknown
"@USER Compartimos indignación, pero que el árbol no nos tape el bosque. Señalar a otros refugiados y sus supuestos privilegios no ayuda, ni a unos refugiados ni a otros.",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER Vete a algún país musulmán.,1.0,Twitter,hascosva,3,nan,unknown
🔴 La artillería Saharaui inflige grandes pérdidas a las fuerzas de ocupación marroquíes a lo largo del muro militar que divide el Sáhara Occidental (Defensa). + INFO en LINK LINK,0.0,Twitter,hascosva,3,nan,unknown
"🤨 ¿Qué responsabilidad tiene España para tener que acoger a personas africanas de territorios que fueron colonizados por otras potencias?\n\n\nSin embargo a los saharauis, los dejamos a su suerte ante Marruecos.\n\n\nLa izquierda de este país es la hez de la hez. LINK",1.0,Twitter,hascosva,3,nan,unknown
"@USER @USER Que no tiene ni puñetera idea de cuando y donde se construyó el Bernabéu hace 70 años. Política indocumentada,  como tantos y tantos",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER ¿Pero como puedes acusar al PSOE del vaciado de la hucha de la Seguridad Social?\nCon gente indocumentada así nos va… ¡Poco nos pasa!\n\n\nLINK,0.0,Twitter,hascosva,3,nan,unknown
"Nadie muere mientras se le recuerde. Por eso sigues aquí conmigo. En mis recuerdos y mi corazón. Y por eso, un tiempo después de que te fueras, soñaba que seguías viva y que todo había sido un error. Que aún había esperanza y aún podía abrazarte. Y allí moras en mi firmamento. LINK",0.0,Twitter,hascosva,3,nan,unknown
#nomasatropellos #cadiz Muere atropellada en su silla de ruedas cuando volvía de celebrar su cumpleaños por un conductor que ha dado positivo en drogas y alcohol LINK vía @USER,0.0,Twitter,hascosva,3,nan,unknown
ari demostrando lo que es ser latina tkm y no te conozco,0.0,Twitter,hascosva,3,nan,unknown
"EDITORIAL CTXT | ""Mientras no aceptemos que los subsaharianos son también ucranianos, y normalicemos la gestión de las fronteras, necesitaremos sicarios que maten por nosotros; y nunca mataremos lo bastante como para que dejen de entrar humanos en peligro.""LINK",0.0,Twitter,hascosva,3,nan,unknown
Sant Joan de Moró inicia sus fiestas con un homenaje a San Juan Bautista. LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER De la misma manera qué ZION LENSKY ha dejado inmigrantes africanos salir de Ucrania y ha condenado el pueblo ucraniano blanco a la muerte usando como carne de cañón y prohibiendo gente de 18 a 60 años de salir del país. Qué ganas tengo de chivatear vosotros a la FSB,1.0,Twitter,hascosva,3,nan,unknown
"@USER Ni la seguridad es Marroquí ni están junto a la valla de Melilla, esa foto es de Rafah ciudad de Palestina.",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER Claro que es un problema. Se llama crisis humanitaria. Claro que España no puede organizarse sola en este problema. Claro que no es una solución matar a 30 jóvenes africanos. Claro que no todos son delincuentes. Claro que África es  víctima de la expoliación de otros países...,0.0,Twitter,hascosva,3,nan,unknown
"@USER Llevan matando musulmanes durante mucho tiempo y no sale en ninguna prensa así que sí, me lo imagino",0.0,Twitter,hascosva,3,nan,unknown
"@USER Gracias al PEPOE a este paso aqui pronto con burka..\n\n\nFuentes de Marruecos envían este vídeo del salto de la valla.\n\n\nFijaos, van todos armados hasta los dientes. No son refugiados, son violentos invasores y hay que detenerles. LINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER El sahara fue español, sin ir más lejos, y aún colea el tema, como hemos visto con la reciente crisis con Argelia. ¿No tiene ninguna responsabilidad España en lo del Sahara y en lo de Guinea? ¿Y el resto de los países europeos en las zonas africanas que colonizaron?",0.0,Twitter,hascosva,3,nan,unknown
Begoña Villacís fustiga a la indocumentada Lilith Verstrynge: 3 datos sobre Madrid y un golpe feroz LINK,0.0,Twitter,hascosva,3,nan,unknown
"@USER Ignoraron completamente al Miss World y ahí habian mujeres muy bellas. Entiendo es para no elegir a la polaca, pero por ejemplo, la de Costa de Marfil es bella.",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER Junto con ""Sin documentos"" de #LosRodriguez, mi canción preferida, por los siglos de los siglos.\nBanda sonora de la peli ""Báilame el agua"".\n#CADENA100Aniversario",0.0,Twitter,hascosva,3,nan,unknown
@USER Y el Gobierno este de mierda que tenemos siguen haciéndole la pelota y poniendoles el culo a Marruecos.... para que veamos como siguen riendose de nosotros....y para colmo cabreamos a Argelia....Puto Gobierno de peleles que tenemos coño,1.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pero si no dudo que Túnez tenga problemas. Esa no era el debate sino la tesis, falsa, de que una nación musulmana no puede ser democrática no tener una economía que crezca, que es lo que vd afirmó. No voy a dar más vueltas a este asunto",0.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER coger en el habla de latinoamericana es lo q le voy a hacer a tu madre,0.0,Twitter,hascosva,3,nan,unknown
"El gobierno de Marruecos reprime ahora con sadismo a los inmigrantes que llegan a nuestras fronteras, como contraprestación a la traición del Gobierno Español a los derechos del pueblo Saharaui…\nEs inexorable: de cada injusticia se derivan nuevas injusticias.\n#DescansenEnPaz LINK",0.0,Twitter,hascosva,3,nan,unknown
@USER Aquí con mis panitas senegaleses LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER MISS MARVEL CONSIDERADA POR LOS MUSULMANES UNA Herejia: LINK,0.0,Twitter,hascosva,3,nan,unknown
Novedades en Campo de Gibraltar Siglo XXI hoy 06/23/2022 - LINK,0.0,Twitter,hascosva,3,nan,unknown
"Las autoridades argelinas reculan, hablan de ""malentendido"" y anulan la orden de suspender el turismo con España LINK vía @USER LINK",0.0,Twitter,hascosva,3,nan,unknown
Mi Esposo es del pais donde tienen las mujeres mas hermosas del mundo y aun asi se termino casando con una Mexicana ( Yo ) 🤣  latinas ganando como siempre!🇲🇽💪🏼🤣,0.0,Twitter,hascosva,3,nan,unknown
"#Ecuador la gente sale a las calles contra el vandalismo financiado por los narcos y la izquierda latinoamericana, que pretenden generar un cambio político por la fuerza. LINK",0.0,Twitter,hascosva,3,nan,unknown
Sadio Mané ficha por el Bayern Munich procedente del Liverpool FC.\n\n\nEl extremo izquierdo senegalés de 30 años llega por 32M€ + 9M€ en variables y firma hasta el 30 de junio del 2025. LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Tú también tienes raíces africanas,0.0,Twitter,hascosva,3,nan,unknown
"@USER Y si mi padre es musulmán y mi herencia es musulmana, pero yo me convierto al cristianismo ¿Estaría traicionando también a mi herencia y me habría convertido, en el acto, en español, o me tendrían que echar de España porque a gente como tú le da la gana igualmente?",0.0,Twitter,hascosva,3,nan,unknown
"@USER ""A las religiones le quedan 2 dias contados"" jajajaja.\n\n\nMientras tú te conformas con vivir con un perro, 2 gatos y 15 abortos; tu vecino musulman está teniendo 7 hijos.\n\n\nDe aquí a 50 años vuestro ateismo relativista va a convertir a nuestra nación en un taifa islámico.",1.0,Twitter,hascosva,3,nan,unknown
"Día de las Personas Refugiadas, dedicado especialmente a todos los ucranianos que se han visto obligados a abandonar su país por la guerra.\n\n\n🇺🇦 Seguimos ayudándoles en todo lo que podamos desde #Barcelona\n\n\n#DiaMundialDeLosRefugiados LINK",0.0,Twitter,hascosva,3,nan,unknown
"💪🏼🏐Los RedLynxes (@USER) y Las Leonas del Vóley (@USER) ya están en Orán, Argelia🇩🇿➡️ deseando debutar en estos JUEGOS DEL MEDITERRÁNEO #JMOrán2022 🙌🏼🇪🇦\n\n\nDEBUT de ambas selecciones👉🏼26/06\n\n\n📸 Primeras fotos del día de viaje a tierras argelinas👉🏼\n\n\n@USER @USER LINK",0.0,Twitter,hascosva,3,nan,unknown
@USER Es que era así. El indocumentado eres tú.,0.0,Twitter,hascosva,3,nan,unknown
Posible ocultación de las causas de la muerte\n\n\nLa Asociación Marroquí de Derechos Humanos (AMDH) asegura que no se han practicado autopsias ni identificado a quienes fallecieron durante el intento de entrada en Melilla LINK,0.0,Twitter,hascosva,3,nan,unknown
@USER Prefiero una mujer blanca como protagonista y heroína ...que a una negra o musulman que no inspiran no jalan no venden no llaman,1.0,Twitter,hascosva,3,nan,unknown
"La @USER con #BasketBeatBorders , apoyando la visita del equipo de refugiadas Palestine Youth Club (Beirut)\n🧵\nEl lunes, participación en el 3x3 ""El Deporte es refugio"" en @USER con nuestras jugadoras profesionales @USER y @USER LINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER Indigna el comentarista animando a agachar las orejas y dejarnos robar y agredir por los MOROS, que se le ha olvidado decirlo.",1.0,Twitter,hascosva,3,nan,unknown
"@USER lo que yo no sé es qué quiere decir con eso Jandra y los 76 borregos q le dan me gusta, cual es la solución? exterminar a la ""población musulmana""?",1.0,Twitter,hascosva,3,nan,unknown
@USER @USER @USER No tanto como en Algeciras o Barbate que es de donde son los narcos que sobornan a la Guardia Civil y la Policía Nacional. Las musulmanas ni fuman ni beben.,0.0,Twitter,hascosva,3,nan,unknown
SELICO NOVELA AFRICANA FLORIAN 1799 1ª EDICION ESPAÑOLA ILUSTRADO LINK a través de @USER,0.0,Twitter,hascosva,3,nan,unknown
"""eaa!!, ya ha ganado er Beti otro título morá!""\n\n\nEso ya no lo dicen los sevillistas cuando ven estos vídeos? LINK",0.0,Twitter,hascosva,3,nan,unknown
No se puede fiar a la hemeroteca de la memoria la constatación de hecho alguno sin documentos que lo avalen.\nSalud y Paz.,0.0,Twitter,hascosva,3,nan,unknown
"@USER Ah vale entiendo el punto creo, latina de serie que está buenorra, come comida picante y a veces dice palabras random en español como tacos o chili",0.0,Twitter,hascosva,3,nan,unknown
"@USER “Sin embargo, este individuo consta en los registros con varios nombres diferentes.”\n\n\n¿Cuántos hay como el senegalés de Bilbao cobrando múltiples ayudas sin ningún control?\nA ver si es que investigarlo es de rasistas…",0.0,Twitter,hascosva,3,nan,unknown
Dos diputados progres que contratan a una sin papeles y la esclavizan. Pero seguro que se les llenaba la boca hablando de los derechos de los trabajadores y tal.👇 LINK,1.0,Twitter,hascosva,3,nan,unknown
"@USER ¿Sospechando que era imbécil?\nSupongo que será un eufemismo...\nSe sabe que ésta indocumentada es una marioneta dirigida por su mentor Aznar, su madrina Aguirre y por el que maneja sus hilos, el beodo mayor del reino, su querido MAR.\nCuando no interese, cortarán los hilos y caerá. LINK",0.0,Twitter,hascosva,3,nan,unknown
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pero es que si miras las diputadas musulmanas, lo hacen. Tal cual",0.0,Twitter,hascosva,3,nan,unknown
"🖋️ OPINIÓN | Francia... la nuestra\n\n\nPor Jorge Mora, en @USER LINK",0.0,Twitter,hascosva,3,nan,unknown
El 30 de enero de 1973 en una emboscada portuguesa cuando cruzaba el río Farim para asistir al funeral del padre de la independencia de Guinea Bissau.\nTitina se unió a la guerrilla desde muy joven ya los 18 años ya era líder de tropa.,0.0,Twitter,hascosva,3,nan,unknown
"✨ #HOY a las 11.30, seminario #MIAS #EHEHI\n💬 SINO-MUSULMÁN, ANDALUZ Y HAN-KITAB\n\n\n🗣️ WAI-YIP Ho\n🎓 @USER #EdUHK\n\n\n🔗LINK LINK",0.0,Twitter,hascosva,3,nan,unknown
Antes decían “SUDACA”\nahora dicen “LATAM”. La ignorancia no tiene nombre ni escrúpulos.,1.0,Twitter,hascosva,3,nan,unknown
"@USER también hay guerra en Mali o en Chad, y están más cerca,\nporqué no venían de allí? Porque el primer coflicto que le ha salido en Google a Peinado ha sido el de Sudán.",0.0,Twitter,hascosva,3,nan,unknown
"¡Éstas son las leyes progres y el desastre que provocan en nuestra vida!\n\n\n¡Urge echar del gobierno a toda esta sarna de indocumentados, analfabetos!\n\n\n#VosotrosComunistasSoisLosFascistas\n#LevantandoEspañaConVox\n#TeamVox 🇪🇸 LINK",1.0,Twitter,hascosva,3,nan,unknown
